ID_REF	GSM861609	GSM861610	GSM861611	GSM861612	GSM861613	GSM861615
10496295	9.178064	9.243561	9.050999	9.296802	9.007173	9.145411
10496302	4.824328	4.92737	5.014742	4.626686	4.525258	4.90498
10496322	3.272644	3.240025	3.490877	3.438786	3.729568	3.612509
10496324	5.631102	5.961905	5.301921	6.752336	6.673945	6.965726
10496336	3.342532	3.461493	2.734805	2.95708	2.460301	2.839214
10496338	8.391443	8.323697	8.225804	8.389906	8.339204	8.326208
10496357	1.934478	2.184791	2.190078	1.943634	1.976352	1.541221
10496359	7.087101	6.743493	6.038425	6.205656	6.241856	5.663808
10496373	6.950188	6.880686	6.896383	6.751593	6.899339	6.883988
10496379	7.117137	7.141727	7.172185	7.341091	7.238338	7.149198
10496387	5.415285	5.341833	5.427429	5.447447	5.628758	5.606173
10496397	8.078808	8.128814	8.036801	8.110508	7.966105	7.950222
10496405	4.153245	4.389715	4.402684	4.242045	4.139122	4.242045
10496417	6.242414	6.18469	6.357189	6.284781	6.273736	6.442823
10496425	3.420075	3.560142	3.45351	3.368367	3.287892	3.454151
10496438	3.882794	3.985722	3.782745	3.778824	3.912914	4.483284
10496447	2.244346	2.437203	2.392236	2.440046	2.327689	2.661054
10496455	3.644178	3.494436	3.510412	3.503122	3.746618	3.450483
10496457	2.345235	2.213107	2.547051	2.454061	1.97466	2.471789
10496462	2.76368	2.638427	2.698957	2.618601	2.868605	2.931356
10496466	3.096524	2.966587	2.854434	3.110762	3.052838	2.879609
10496475	6.176189	6.322048	6.397436	6.423779	6.485012	6.346956
10496485	4.893822	4.9615	5.025848	5.33874	5.395616	5.405865
10496490	4.816861	4.844647	5.128644	4.814734	4.919134	4.972505
10496492	4.578192	4.403325	4.520352	4.359346	4.740784	4.554889
10496494	7.86194	7.627503	7.901426	7.464831	7.505591	7.724339
10496504	2.339191	2.423965	2.525704	2.479639	2.479639	2.621121
10496519	9.303339	9.217596	9.033715	8.913452	8.878046	8.331628
10496539	2.210514	2.345222	2.306001	2.029079	2.056298	2.124148
10496555	3.134731	3.442424	3.352397	3.218708	3.454501	3.378588
10496569	4.684039	4.86902	4.804984	4.356684	4.444993	4.548971
10496580	3.333376	3.217306	3.110887	3.237705	3.192504	3.17345
10496592	3.118932	3.207254	3.096625	2.848375	3.100852	3.232372
10496605	5.012087	4.916361	4.939363	5.186931	5.138917	5.208731
10496621	6.206675	6.060176	5.968	6.44502	6.224707	6.211255
10496626	12.70347	12.69293	12.7106	12.65025	12.6554	12.71559
10496629	8.71472	8.734684	8.529451	8.884151	8.631768	8.692355
10496638	4.473302	4.526805	4.387197	4.749417	4.840141	4.637134
10496656	5.107781	5.224054	5.153802	5.228766	5.272418	5.247459
10496715	6.573808	6.575365	6.490676	6.880795	6.739042	6.696137
10496727	6.857309	6.874743	7.106148	6.898086	6.960119	7.279378
10496735	9.113946	9.093684	8.980878	9.126167	8.941752	9.029902
10496737	5.367793	5.355962	5.372325	5.339219	5.382185	5.38969
10496742	5.149371	4.95832	4.874597	4.910164	4.976733	4.896568
10496748	7.187166	7.030367	6.827492	6.655236	6.747086	7.000176
10496756	5.09616	5.118123	5.124604	5.348114	5.107605	5.122514
10496771	3.432813	3.334585	3.587208	3.377481	3.490664	3.544453
10496789	4.08076	4.086185	4.164035	3.890259	4.127533	4.056042
10496796	6.28067	6.149753	6.206974	6.460139	6.567146	6.529482
10496813	4.671145	4.727115	4.556341	4.530276	4.316663	4.367301
10496822	5.49978	5.454588	4.846676	5.574079	5.452766	5.428989
10496825	2.52041	2.410651	2.720362	2.666365	2.475439	2.648444
10496835	9.50312	9.558211	9.442682	9.728312	9.541897	9.547416
10496837	3.793378	3.424321	3.520666	3.243929	3.269362	3.667902
10496854	4.750977	4.683537	4.581154	4.658525	4.683205	4.463275
10496862	5.096737	5.303654	5.43788	5.121662	5.407891	5.233681
10496864	3.300172	3.446167	3.39624	3.190801	3.370593	3.391285
10496872	3.582398	3.348146	3.674526	3.554172	3.808201	4.094219
10496888	3.982399	3.944235	3.907126	3.937381	4.174399	3.735631
10496890	4.124876	4.158858	4.154288	3.982563	4.037135	4.096716
10496892	9.637505	9.732646	9.688162	9.982431	9.837864	9.938081
10496917	4.393334	4.196379	4.448515	4.112019	4.500558	4.227883
10496919	7.988641	7.958565	7.682676	8.094703	8.012327	7.814072
10496946	7.165839	7.145342	6.896136	7.028372	7.018746	7.003944
10496956	5.407086	5.484422	5.434728	5.842708	5.703678	5.749578
10496971	1.786837	1.725562	2.01989	1.668034	2.197336	1.984037
10496975	4.018927	4.188657	4.007267	4.075552	4.155712	3.989866
10497001	7.263759	7.412823	7.749023	7.570513	7.628507	7.894179
10497012	4.272206	4.728089	4.969527	4.938342	4.918439	5.398291
10497031	1.172848	1.32444	1.31576	1.274878	1.604857	1.379719
10497033	2.171346	2.034694	2.341137	2.454163	2.113199	2.183615
10497045	5.144809	5.145426	5.20842	5.371418	5.099303	5.194208
10497048	2.878124	3.416082	2.879205	3.092674	3.124742	2.993725
10497051	5.965894	6.190548	6.45935	6.675248	6.701984	6.995909
10497064	1.719165	2.067155	1.574889	1.921026	1.946458	1.712131
10497066	7.318049	7.474989	7.448472	7.775579	7.476437	7.517945
10497077	3.791966	3.398406	2.872698	3.638045	3.108066	2.984761
10497079	6.083051	5.918501	5.627626	5.372438	5.245778	5.292273
10497086	5.269262	5.33113	5.48582	5.33952	5.442347	5.208496
10497090	6.26666	6.525224	6.334372	6.349374	6.12942	6.382789
10497105	6.962781	6.782453	6.60112	7.019599	6.874699	6.841108
10497122	5.086186	5.344434	4.80416	5.185249	4.720734	5.032724
10497135	2.335734	2.507153	2.242476	2.236533	2.408604	2.651687
10497149	7.837568	7.91181	7.619484	8.061533	7.791964	7.687049
10497165	3.288851	3.274	3.367069	3.036296	3.368714	3.251543
10497167	4.034137	3.981579	3.685636	3.555882	3.503694	3.751846
10497169	4.250967	4.532236	4.149658	4.377168	4.021871	4.143889
10497173	5.39795	5.131342	5.283627	5.294455	4.976867	5.219218
10497181	2.301919	2.184285	2.108561	2.161183	2.15548	2.178292
10497186	2.670179	2.394466	2.664653	2.460665	2.620792	2.424964
10497188	2.429278	2.267148	2.46955	2.466181	2.67943	2.633515
10497197	2.471641	2.155875	1.807314	2.36087	2.347774	2.337414
10497199	5.866962	5.894584	6.01008	5.729091	5.944159	5.909174
10497201	4.418945	4.593998	4.340461	4.551862	4.241601	4.289954
10497203	5.469251	5.414478	5.500314	5.860495	5.786018	6.039931
10497209	4.655131	4.706059	4.678631	4.634129	4.723626	4.652833
10497214	3.261254	3.184787	3.069088	3.594197	3.263044	3.653789
10497222	7.910402	7.938466	7.740308	7.383181	7.619844	7.518362
10497237	4.802621	4.801685	4.823745	4.977856	5.072108	5.205928
10497248	4.588278	4.449993	4.684944	4.325345	4.604047	4.603433
10497250	5.251899	5.083609	5.345229	4.871212	5.143372	5.023061
10497253	2.508007	2.573931	2.85737	2.809181	2.426191	2.731208
10497258	2.194691	2.254757	2.067052	2.204803	2.185541	2.239044
10497265	2.262376	2.299971	2.018139	2.223235	2.327742	2.323146
10497276	3.303468	3.375221	3.448119	3.261146	3.496528	3.123311
10497285	5.283031	5.470778	5.116789	5.769667	5.482074	5.314199
10497296	2.972518	2.893633	3.042375	2.778805	3.042375	3.314801
10497300	7.220623	7.195202	7.366622	7.389397	7.22612	7.312794
10497309	5.243169	5.229347	4.945961	5.202042	4.971252	4.961286
10497319	1.369932	1.157699	1.268722	1.246721	1.461307	1.98779
10497321	8.291417	8.237755	8.777052	8.545483	8.527014	8.629846
10497323	1.560178	1.758564	1.49259	1.39222	1.652419	1.785963
10497325	10.05986	10.12998	9.998902	10.39759	9.974469	10.03575
10497327	3.342532	3.461493	2.734805	2.95708	2.460301	2.839214
10497329	3.215718	3.58629	3.153611	3.030602	3.102417	3.165456
10497335	5.485583	5.366767	5.213848	5.12292	5.367457	5.411994
10497337	3.480604	3.847212	4.29156	3.439293	3.541055	3.234209
10497343	4.604669	4.250101	3.807309	4.197215	4.224466	4.187219
10497345	2.537714	2.634335	2.663041	2.689374	2.594876	2.516842
10497349	4.446695	4.527643	4.766127	4.555564	4.564108	4.658802
10497356	2.736058	2.782611	2.950947	2.821665	3.021102	2.97831
10497358	3.188832	3.259783	3.573517	3.43523	3.456628	3.362783
10497364	4.14036	4.254368	4.500452	4.360508	4.260799	4.487465
10497372	3.922796	4.381021	3.944136	3.814019	3.541669	3.814019
10497376	2.980894	3.103535	3.079582	3.004297	3.02478	2.932813
10497379	4.129573	3.863265	4.082276	3.7193	4.075788	3.976679
10497381	6.489649	6.45281	5.925214	6.012932	5.952672	5.525716
10497390	7.192297	7.019266	6.94522	7.650512	7.480249	7.545906
10497399	7.377371	7.406827	7.423344	7.684937	7.699398	7.700777
10497417	2.327604	2.187617	2.39449	2.066431	2.372169	2.109807
10497421	4.809488	4.457837	4.742357	5.386713	5.31831	5.382789
10497441	5.340294	5.330345	5.3846	5.205123	4.85585	5.040984
10497451	2.218953	2.229971	2.381443	2.172757	2.315085	2.466292
10497463	3.021606	2.963345	2.971797	2.904991	2.985376	2.952825
10497475	4.122202	4.513941	4.174269	4.121964	4.55214	4.353296
10497481	5.092302	4.867324	5.075652	4.669433	4.957122	4.983201
10497483	9.628468	9.76	9.55048	10.07246	9.524631	9.551561
10497485	3.160789	2.945804	2.924271	2.695645	2.708673	2.812099
10497487	3.298595	3.064278	3.356918	3.107487	3.149049	3.0701
10497490	3.544615	3.625051	3.673893	3.51237	3.48746	3.58342
10497501	1.699629	1.549376	1.863364	1.825089	1.407016	2.103225
10497503	7.902723	7.920855	7.879623	7.973307	7.904149	7.939442
10497505	3.162927	3.217036	3.263	3.322641	3.413307	4.090933
10497520	7.48447	7.674829	7.557038	7.657909	7.551267	7.411043
10497548	7.540707	7.655392	7.641195	7.487525	7.390656	7.528608
10497580	3.053432	3.306219	3.064221	3.25244	2.865401	2.962579
10497582	4.779253	4.58984	4.495011	4.513005	4.721685	4.7112
10497587	5.634532	5.553816	5.482049	5.889055	6.050923	5.974282
10497590	4.935961	4.910845	4.846384	5.166779	4.799569	4.591269
10497608	3.954884	3.999499	4.425074	4.260245	4.369905	4.324249
10497613	2.738481	2.978231	2.987004	2.901728	3.243522	3.046598
10497615	5.791193	5.720094	5.854651	5.732766	5.520678	5.603491
10497617	4.501188	4.846488	4.740478	4.544555	4.602148	4.655691
10497622	2.887632	3.16966	2.776333	2.765512	2.580425	2.736547
10497636	3.401018	3.548108	3.498333	3.318844	3.631732	3.311556
10497644	6.532649	6.445491	6.612942	6.347652	6.51666	6.449533
10497646	4.936258	5.09696	4.750647	5.216458	5.087915	5.06883
10497648	6.520373	6.643259	6.417194	6.192263	6.577138	6.556732
10497663	3.470579	3.557811	3.595296	3.618383	3.681557	3.550033
10497673	6.885365	6.801168	6.859444	6.915525	6.943147	7.128318
10497682	5.712325	5.7932	6.032705	5.74785	5.768411	5.5942
10497689	6.767702	6.515989	6.395382	6.630021	6.629785	6.690903
10497703	4.045085	4.060144	3.821309	4.244045	4.288667	4.18224
10497711	4.174722	3.870914	4.313316	3.949024	3.758523	3.956699
10497713	4.705786	4.728287	5.127345	4.572156	4.535176	4.542854
10497731	4.421127	4.388526	4.277257	4.394392	4.289646	4.334281
10497752	8.373569	8.085065	8.195748	8.141016	8.07174	8.149972
10497754	5.305186	5.125564	5.173178	5.238326	5.715278	5.320703
10497761	1.244951	1.256908	1.138057	1.194999	1.77179	1.280402
10497765	6.943023	6.768348	6.670261	7.272934	7.268422	7.070056
10497773	6.261305	6.247653	6.308063	6.294373	6.307128	6.308605
10497794	1.803285	2.080406	1.90584	1.85409	1.938161	1.851596
10497808	3.383037	3.293598	3.421524	3.27638	3.243211	3.588093
10497817	9.078659	9.029098	8.748734	9.244697	8.985521	8.928579
10497831	8.057766	8.084242	8.054939	8.051943	8.051676	8.075701
10497842	4.781955	4.740849	4.85537	5.032996	5.205342	4.978678
10497862	4.809245	4.999144	4.717369	5.293538	5.224289	5.344758
10497878	2.288912	2.425861	2.456368	2.152964	2.532382	2.309119
10497886	2.847137	3.04372	3.004202	2.80911	2.978892	2.850568
10497894	7.405261	7.290552	7.388283	7.282102	7.393386	7.419467
10497899	3.259729	2.821355	3.136979	2.726536	3.156628	2.845935
10497904	4.849743	4.921221	4.889997	4.712739	4.803002	4.884629
10497912	3.368361	3.230999	3.178215	3.452933	3.322006	3.32313
10497918	10.80645	10.71492	10.63949	10.77287	10.64055	10.65922
10497920	7.281528	7.279925	7.228714	7.206052	7.29873	7.23528
10497929	6.794393	6.989183	6.832095	6.849176	6.71536	6.702304
10497931	5.897651	5.977185	5.630929	5.908852	5.611928	5.472044
10497935	1.820785	1.885191	1.990995	1.510549	1.728066	1.968352
10497937	2.478266	2.656064	2.918854	2.826975	3.001371	3.118174
10497944	5.493324	5.549628	5.292214	5.417747	5.262605	5.35286
10497958	3.119693	3.236725	3.17128	3.264796	3.348314	3.159862
10497960	2.447114	3.110178	2.58415	2.52195	2.945487	2.657139
10497964	6.569667	6.550006	6.492724	6.550454	6.573415	6.865525
10497968	5.174287	5.290313	5.224151	5.178477	5.330817	5.314124
10497971	4.041688	4.251546	4.085618	4.195672	4.135582	4.15864
10497994	5.797258	5.815805	5.531034	5.925609	6.064213	5.752189
10497996	7.816212	7.610057	7.608152	7.854274	7.840703	7.683961
10497998	3.360214	2.861941	2.424971	2.835959	3.578445	3.639434
10498000	1.374136	1.356043	1.308331	1.350012	1.552527	1.380167
10498002	3.847678	3.920426	4.122109	3.856603	4.101158	4.115445
10498005	1.456041	1.710549	1.445089	1.629252	1.677552	1.701837
10498011	2.472449	2.366151	2.475146	2.213471	2.395927	2.664726
10498018	9.634363	9.550264	9.170614	10.019	9.880373	9.638089
10498024	5.178391	4.86633	4.731738	5.534604	5.412354	5.368978
10498038	7.065104	6.817299	6.906323	7.089491	7.030045	6.974891
10498053	4.259958	4.303778	4.360998	4.546593	4.484356	4.615234
10498058	6.147016	6.118367	6.306942	6.389191	6.200864	6.331944
10498064	5.6887	5.622046	5.727934	5.618249	5.605464	5.656141
10498076	6.560938	6.696875	6.698328	6.54949	6.624891	6.57165
10498093	2.945203	3.002447	3.070467	2.823553	3.252521	3.004438
10498095	6.859737	6.711543	6.658735	6.974731	6.819823	6.797794
10498117	10.12034	9.977448	10.00064	9.899463	9.834523	9.869646
10498119	8.521479	8.323699	8.482849	6.765738	6.918863	7.359881
10498146	6.426048	6.391613	6.603983	6.244531	6.34436	6.607394
10498155	10.28728	10.10918	10.27003	10.02982	10.03665	10.08808
10498158	1.578304	1.750692	1.468924	1.654111	1.872423	1.810398
10498160	6.101364	6.054849	5.881062	6.236369	6.106736	5.83226
10498166	1.362856	1.414811	1.558232	1.421229	1.532253	1.379892
10498168	7.215997	7.203774	7.052657	7.419382	7.377241	7.374508
10498180	6.624279	6.597531	6.268897	6.534835	6.370435	6.451769
10498185	9.104314	9.190231	8.997752	9.375595	9.32531	9.325039
10498187	3.429771	3.639606	3.320096	3.534514	3.491598	3.290559
10498192	4.098234	4.047406	4.430006	4.128647	4.139918	4.034209
10498204	3.457909	3.363281	3.232522	3.392212	3.415592	3.417943
10498210	7.092557	7.31345	7.05688	8.03737	8.085436	7.889581
10498268	2.254105	1.925068	2.091952	1.871578	2.344131	2.155959
10498273	4.840025	4.975102	4.559839	5.085999	5.09508	4.725931
10498284	7.744686	7.655792	7.531546	7.434682	7.551267	7.510087
10498296	5.805153	5.77147	5.821285	5.688241	5.850871	6.074501
10498302	2.025905	1.966496	1.978839	2.099843	1.728559	2.057244
10498307	7.829291	7.935934	7.746259	7.854367	7.20852	7.239376
10498309	6.049233	5.79856	6.138887	6.255401	6.081115	6.016433
10498313	10.54796	10.49955	10.82579	10.71839	10.57069	10.75972
10498319	8.239485	8.189425	8.168034	8.668725	8.436355	8.508765
10498323	2.828479	2.503022	2.639533	2.290723	2.674949	2.694732
10498332	5.82261	5.903869	5.862874	5.832937	5.728782	5.909631
10498337	3.574698	3.508941	3.800014	3.287668	3.532619	3.655061
10498343	2.297043	2.346022	2.322371	2.310544	2.519945	2.328163
10498345	2.787466	2.967998	2.638167	2.411779	2.880058	2.778531
10498350	4.594124	4.319613	4.096804	3.63876	3.801	3.89842
10498357	4.099318	4.182064	4.174739	3.937577	4.04524	3.882452
10498361	1.649982	1.855482	1.921317	1.619124	1.664462	2.016005
10498367	3.342463	3.419486	3.155623	3.453528	3.203247	3.425824
10498371	3.193811	3.242624	3.177691	3.010966	3.341491	2.853708
10498379	6.925673	6.873384	6.243135	7.218379	7.018917	6.668156
10498383	7.469007	7.411313	6.715593	7.62728	7.557152	7.031665
10498386	7.01119	7.027042	6.161379	7.192556	7.179492	6.751214
10498391	1.523987	1.603885	1.548536	1.741755	1.824804	1.397869
10498395	1.339879	1.195761	1.232986	1.264936	1.134489	1.698658
10498401	1.936959	2.187296	2.018397	2.261406	2.083961	2.168912
10498403	4.044488	4.024258	4.263957	3.95173	3.89854	3.823973
10498405	12.32536	12.32701	12.38163	12.25302	12.24685	12.33959
10498407	2.258451	2.188938	2.066269	2.175556	1.84665	1.90654
10498413	5.156726	5.373583	4.886343	5.083681	5.272238	5.232007
10498415	7.457768	7.438822	7.292275	7.927272	7.515623	7.613989
10498441	2.474385	2.635207	2.757247	2.310495	2.536461	2.390602
10498446	3.569939	3.660943	3.560799	3.49343	3.355912	3.372358
10498448	5.247059	5.369478	5.993898	5.540609	5.416429	5.671208
10498477	5.149752	5.120715	5.164888	5.229525	5.14553	5.164888
10498485	5.810676	5.739991	5.412199	5.942337	5.79598	5.768833
10498497	1.926217	1.58741	1.804829	1.800416	1.96183	1.744152
10498500	4.061787	4.05001	3.895389	3.959753	4.264581	4.227245
10498503	2.122221	2.011673	2.55028	2.285075	2.310169	2.207794
10498508	2.870721	2.455949	2.836817	2.458031	2.459418	2.739774
10498515	1.971471	2.08551	1.820889	1.932567	1.74541	2.139815
10498519	8.70717	8.562156	8.519504	8.858432	8.726521	8.668888
10498526	5.392072	5.528491	5.691468	5.160689	5.392072	5.50105
10498529	1.548206	1.184366	1.490359	1.404391	2.151984	1.515447
10498531	7.445537	7.479602	7.468088	7.463303	7.29043	7.251333
10498547	3.354694	3.660236	3.723835	3.51946	3.682095	3.574533
10498566	3.728285	3.667381	3.495886	3.331752	3.490858	3.671285
10498568	3.141469	2.919213	3.223968	3.736899	4.036101	3.78365
10498576	4.918427	5.02388	4.846102	5.027338	4.807863	4.692446
10498584	2.754903	2.743635	2.641041	2.806698	2.765641	2.754903
10498591	5.33739	5.620889	5.110867	5.55091	5.429048	5.712681
10498593	3.406851	3.180942	3.252116	3.140648	3.150079	3.144302
10498595	7.438859	7.444913	7.485223	7.35594	7.461032	7.315775
10498597	7.794439	7.811841	7.977007	7.797882	7.884748	7.94743
10498599	7.884152	7.842054	7.678161	7.775996	7.643804	7.615905
10498620	6.164865	6.254325	6.160494	6.670567	6.254474	6.339095
10498623	5.481112	5.616764	5.514838	5.889481	5.550866	5.814757
10498644	2.441272	2.067018	1.906262	2.149359	1.860383	2.0461
10498647	5.362213	5.412479	5.361543	5.439514	5.505305	5.430212
10498651	4.79715	4.943145	5.303912	4.910794	4.942418	4.855968
10498653	2.407119	1.983587	2.294111	2.334799	2.541525	2.208889
10498657	1.501307	1.252305	1.59581	1.558722	1.411261	1.501307
10498659	1.993176	1.995677	1.878087	1.83391	1.865041	2.017294
10498707	4.500732	4.72243	4.550243	4.374157	4.242469	4.393112
10498710	4.271534	3.993768	3.772958	4.071077	4.236618	4.13768
10498716	1.899089	1.76811	1.624776	1.532613	1.521232	2.02159
10498720	2.028653	2.161708	1.944702	1.892773	2.129949	2.209512
10498741	2.115126	2.173028	2.352742	2.244166	2.550491	2.053679
10498751	2.48519	2.61497	2.720065	2.722373	2.754259	2.871016
10498763	2.5685	2.249038	2.865836	2.612612	2.565123	2.682461
10498771	4.473557	4.629638	4.362579	4.950262	4.515491	4.807283
10498775	6.894224	6.80353	6.694599	6.964734	6.705779	6.659508
10498795	7.995443	8.253429	7.971889	8.185728	8.103275	8.024829
10498797	5.330254	5.584266	5.446196	5.229279	4.76879	5.224557
10498800	7.480568	7.351955	7.43229	7.704511	7.568685	7.558099
10498802	6.879698	6.825601	6.680311	6.530658	6.555613	6.498063
10498827	6.87433	7.001496	7.101273	6.461036	6.824152	6.810393
